# Busbibliotheek database versie 29 maart 2026
"vehicle_id";"bus";"license_plate";"id_date";"ud_date";"owner";"spotted";"hansea_id";"intern_id";"VIN";"hide-vin";"old_vehicle_id";"old_license_plate";"operator";"notes"
"5548";"Van Hool newAG300";"637-BRG";"24/06/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5549";"Van Hool newAG300";"1878P";"15/07/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5550";"Van Hool newAG300";"0786P";"30/07/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5551";"Van Hool newAG300";"720-BVT";"8/03/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5552";"Van Hool newAG300";"721-BVT";"8/03/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5553";"Van Hool newAG300";"722-BVT";"8/03/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5554";"Van Hool newAG300";"723-BVT";"8/03/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5555";"Van Hool newAG300";"724-BVT";"8/03/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5556";"Van Hool newAG300";"725-BVT";"8/03/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5557";"Van Hool newAG300";"070-BXE";"9/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5558";"Van Hool newAG300";"0047P";"30/08/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5559";"Van Hool newAG300";"ETE-022";"30/08/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5560";"Van Hool newAG300";"DWM-259";"30/08/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5561";"Van Hool newAG300";"0111P";"9/09/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5562";"Van Hool newAG300";"914-CBQ";"26/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5563";"Van Hool newAG300";"2-ECS-332";"29/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"012-CCZ";"De Lijn";
"5564";"Van Hool newAG300";"940-CEA";"11/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5565";"Van Hool newAG300";"944-CEA";"11/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5566";"Van Hool newAG300";"943-CEA";"11/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5567";"Van Hool newAG300";"942-CEA";"11/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5568";"Van Hool newAG300";"941-CEA";"11/10/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5569";"Van Hool newAG300";"1-ACW-785";"12/02/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5570";"Van Hool newAG300";"1-AES-068";"16/12/2010";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5571";"Van Hool newAG300";"1-AHH-053";"1/10/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5572";"Van Hool newAG300";"1-ALC-925";"1/10/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5573";"Van Hool newAG300";"1-BGK-694";"25/05/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5574";"Van Hool newAG300";"1-BGQ-740";"26/05/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5575";"Van Hool newAG300";"1-BMS-919";"7/05/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5576";"Van Hool newAG300";"1-BMS-934";"7/05/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5577";"Van Hool newAG300";"1-BMS-949";"7/05/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5578";"Van Hool newAG300";"1-BMS-950";"7/05/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5579";"Van Hool newAG300";"1-BMS-970";"7/05/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5580";"Van Hool newAG300";"1-BNB-350";"7/07/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5581";"Van Hool newAG300";"1-BQF-849";"8/03/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5582";"Van Hool newAG300";"1-BQF-852";"8/03/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5583";"Van Hool newAG300";"1-BUS-961";"9/08/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5584";"Van Hool newAG300";"1-BUS-960";"9/08/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5585";"Van Hool newAG300";"1-BUS-962";"9/08/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5586";"Van Hool newAG300";"1-BUS-963";"9/08/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5587";"Van Hool newAG300";"1-BUS-964";"9/08/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5588";"Van Hool newAG300";"1-BUS-965";"9/08/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5589";"Van Hool newAG300";"1-CBG-178";"10/11/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5590";"Van Hool newAG300";"1-CDJ-347";"25/10/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5591";"Van Hool newAG300";"1-CBG-180";"10/11/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5592";"Van Hool newAG300";"1-BVI-828";"13/09/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5593";"Van Hool newAG300";"1-BVN-351";"14/09/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5594";"Van Hool newAG300";"1-CBG-204";"10/11/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5595";"Van Hool newAG300";"1-CBG-208";"10/11/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5596";"Van Hool newAG300";"1-CBG-176";"10/11/2011";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5597";"VDL-Jonckheere Transit 2000 G";"1-BUM-557";"13/09/2006";"11/12/2012";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"4909";"VPK-283";"De Lijn";"Kwam op 6/09/2011 in dienst als hybride bus na grote ongeval in 2009."
"5598";"Van Hool newA308E";"1-GQB-648";"31/03/2014";"24/05/2023";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";"In dienst pas in 05/2023"
"5599";"Van Hool newA308E";"1-GQB-646";"31/03/2014";"24/05/2023";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";"In dienst pas in 05/2023"
"5600";"Van Hool newA308E";"1-GHH-418";"7/02/2014";"24/05/2023";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";"In dienst pas in 05/2023"
"5601";"Van Hool newA330FC";"1-HDJ-418";"24/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5602";"Van Hool newA330FC";"1-HDJ-437";"24/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5603";"Van Hool newA330FC";"1-HDJ-413";"24/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5604";"Van Hool newA330FC";"1-HDJ-734";"24/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5605";"Van Hool newA330FC";"1-HDJ-424";"24/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5606";"Iveco Crossway LE 12m";"1-HCD-900";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5607";"Iveco Crossway LE 12m";"1-HCD-907";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5608";"Iveco Crossway LE 12m";"1-GTG-275";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5609";"Iveco Crossway LE 12m";"1-GTG-374";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5610";"Iveco Crossway LE 12m";"1-GTG-282";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5611";"Iveco Crossway LE 12m";"1-HCD-921";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5612";"Iveco Crossway LE 12m";"1-HCD-925";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5613";"Iveco Crossway LE 12m";"1-HCD-931";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5614";"Iveco Crossway LE 12m";"1-HCD-935";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5615";"Iveco Crossway LE 12m";"1-HCD-946";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5616";"Iveco Crossway LE 12m";"1-HCD-954";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5617";"Iveco Crossway LE 12m";"1-HCD-961";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5618";"Iveco Crossway LE 12m";"1-HCD-967";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5619";"Iveco Crossway LE 12m";"1-HCD-973";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5620";"Iveco Crossway LE 12m";"1-HCD-983";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5621";"Iveco Crossway LE 12m";"1-GWL-989";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5622";"Iveco Crossway LE 12m";"1-HCE-078";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5623";"Iveco Crossway LE 12m";"1-GWM-006";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5624";"Iveco Crossway LE 12m";"1-HCE-084";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5625";"Iveco Crossway LE 12m";"2-BSN-585";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"1-HCE-430";"De Lijn";
"5626";"Iveco Crossway LE 12m";"1-HCE-101";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5627";"Iveco Crossway LE 12m";"1-GWM-021";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5628";"Iveco Crossway LE 12m";"1-HCE-527";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5629";"Iveco Crossway LE 12m";"1-HCE-114";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5630";"Iveco Crossway LE 12m";"1-HCE-216";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5631";"Iveco Crossway LE 12m";"1-GWM-061";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5632";"Iveco Crossway LE 12m";"1-HCE-538";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5633";"Iveco Crossway LE 12m";"1-HCE-232";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5634";"Iveco Crossway LE 12m";"1-HCE-248";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5635";"Iveco Crossway LE 12m";"1-HCE-261";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5636";"Iveco Crossway LE 12m";"1-HCJ-338";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5637";"Iveco Crossway LE 12m";"1-HCJ-347";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5638";"Iveco Crossway LE 12m";"1-HCJ-348";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5639";"Iveco Crossway LE 12m";"1-HCJ-350";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5640";"Iveco Crossway LE 12m";"1-HCK-674";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5641";"Iveco Crossway LE 12m";"1-HCJ-353";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5642";"Iveco Crossway LE 12m";"1-HCJ-358";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5643";"Iveco Crossway LE 12m";"1-HCJ-382";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5644";"Iveco Crossway LE 12m";"1-HCJ-386";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5645";"Iveco Crossway LE 12m";"1-HCJ-390";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5646";"Iveco Crossway LE 12m";"1-HCJ-395";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5647";"Iveco Crossway LE 12m";"1-HCJ-399";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5648";"Iveco Crossway LE 12m";"1-HCJ-404";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5649";"Iveco Crossway LE 12m";"1-HCJ-413";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5650";"Iveco Crossway LE 12m";"1-HJU-428";"5/08/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5651";"Iveco Crossway LE 12m";"1-HHX-772";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5652";"Iveco Crossway LE 12m";"1-HHX-932";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5653";"Iveco Crossway LE 12m";"1-HHX-778";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5654";"Iveco Crossway LE 12m";"1-HHX-786";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5655";"Iveco Crossway LE 12m";"1-HHX-796";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5656";"Iveco Crossway LE 12m";"1-HHX-803";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5657";"Iveco Crossway LE 12m";"1-HHX-816";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5658";"Iveco Crossway LE 12m";"1-HHX-826";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5659";"Iveco Crossway LE 12m";"1-HHX-834";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5660";"Iveco Crossway LE 12m";"1-HHX-841";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5661";"Iveco Crossway LE 12m";"1-HHX-851";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5662";"Iveco Crossway LE 12m";"1-HHX-868";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5663";"Iveco Crossway LE 12m";"1-HHX-898";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5664";"Iveco Crossway LE 12m";"1-HPR-481";"8/09/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5665";"Iveco Crossway LE 12m";"1-HPR-499";"8/09/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5666";"Iveco Crossway LE 12m";"1-HPR-520";"8/09/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5667";"Iveco Crossway LE 12m";"1-HCE-387";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5668";"Iveco Crossway LE 12m";"1-HCE-478";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5669";"Iveco Crossway LE 12m";"1-HCE-624";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5670";"Iveco Crossway LE 12m";"1-HCE-023";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5671";"Iveco Crossway LE 12m";"1-HCE-032";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5672";"Iveco Crossway LE 12m";"1-HCE-056";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5673";"Iveco Crossway LE 12m";"1-GTG-383";"23/04/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5674";"Iveco Crossway LE 12m";"1-GWL-761";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5675";"Iveco Crossway LE 12m";"1-GWL-702";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5676";"Iveco Crossway LE 12m";"1-GTG-397";"23/04/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5677";"Iveco Crossway LE 12m";"1-GTG-407";"23/04/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5678";"Iveco Crossway LE 12m";"1-GTG-424";"23/04/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5679";"Iveco Crossway LE 12m";"1-GWL-705";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5680";"Iveco Crossway LE 12m";"1-GWL-707";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5681";"Iveco Crossway LE 12m";"1-GTG-444";"23/04/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5682";"Iveco Crossway LE 12m";"1-HCE-589";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5683";"Iveco Crossway LE 12m";"1-HCE-269";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5684";"Iveco Crossway LE 12m";"1-HCE-287";"17/06/2014";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"5685";"Iveco Crossway LE 12m";"1-HCE-482";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5686";"Iveco Crossway LE 12m";"1-HJU-451";"5/08/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5687";"Iveco Crossway LE 12m";"1-HCE-298";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5688";"Iveco Crossway LE 12m";"1-HCE-308";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5689";"Iveco Crossway LE 12m";"1-HCE-318";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5690";"Iveco Crossway LE 12m";"1-HCE-402";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5691";"Iveco Crossway LE 12m";"1-HCE-366";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5692";"Iveco Crossway LE 12m";"1-HCJ-431";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5693";"Iveco Crossway LE 12m";"1-HCJ-438";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5694";"Iveco Crossway LE 12m";"1-HCJ-449";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5695";"Iveco Crossway LE 12m";"1-HCJ-453";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5696";"Iveco Crossway LE 12m";"1-HCJ-460";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5697";"Iveco Crossway LE 12m";"1-HCJ-422";"18/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5698";"Iveco Crossway LE 12m";"1-HHX-166";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5699";"Iveco Crossway LE 12m";"1-HHX-173";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5700";"Iveco Crossway LE 12m";"1-HHX-190";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5701";"Iveco Crossway LE 12m";"1-HHX-196";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5702";"Iveco Crossway LE 12m";"1-HHX-207";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5703";"Iveco Crossway LE 12m";"1-HHX-232";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5704";"Iveco Crossway LE 12m";"1-HHX-294";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5705";"Iveco Crossway LE 12m";"1-HHX-276";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5706";"Iveco Crossway LE 12m";"1-HHX-285";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5707";"Iveco Crossway LE 12m";"1-HHX-294";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5708";"Iveco Crossway LE 12m";"1-HHX-306";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5709";"Iveco Crossway LE 12m";"1-HHX-345";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5710";"Iveco Crossway LE 12m";"1-HHX-360";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5711";"Iveco Crossway LE 12m";"1-HHX-410";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5712";"Iveco Crossway LE 12m";"1-HHX-417";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5713";"Iveco Crossway LE 12m";"1-HHX-445";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5714";"Iveco Crossway LE 12m";"1-HHX-459";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5715";"Iveco Crossway LE 12m";"1-HHX-512";"29/07/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5716";"Iveco Crossway LE 12m";"1-GTG-454";"23/04/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5717";"Iveco Crossway LE 12m";"1-GWL-712";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5718";"Iveco Crossway LE 12m";"1-GWL-720";"20/05/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5719";"Iveco Crossway LE 12m";"1-GTG-472";"23/04/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"5720";"Iveco Crossway LE 12m";"1-HCE-065";"17/06/2014";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
